serialno,rt,division,puma,region,st,adjhsg,adjinc,wgtp,np,type,acr,ags,bds,bld,bus,conp,elep,fs,fulp,gasp,hfl,insp,mhp,mrgi,mrgp,mrgt,mrgx,rms,rntm,rntp,smp,tel,ten,vacs,val,veh,watp,ybl,fes,fincp,fparc,grntp,grpip,hhl,hht,hincp,hugcl,hupac,hupaoc,huparc,kit,lngi,mv,noc,npf,npp,nr,nrc,ocpip,partner,plm,psf,r18,r60,r65,resmode,smocp,smx,srnt,sval,taxp,wif,wkexrel,workstat,facrp,fagsp,fbdsp,fbldp,fbusp,fconp,felep,ffsp,ffulp,fgasp,fhflp,finsp,fkitp,fmhp,fmrgip,fmrgp,fmrgtp,fmrgxp,fmvp,fplmp,frmsp,frntmp,frntp,fsmp,fsmxhp,fsmxsp,ftaxp,ftelp,ftenp,fvacsp,fvalp,fvehp,fwatp,fyblp,wgtp1,wgtp2,wgtp3,wgtp4,wgtp5,wgtp6,wgtp7,wgtp8,wgtp9,wgtp10,wgtp11,wgtp12,wgtp13,wgtp14,wgtp15,wgtp16,wgtp17,wgtp18,wgtp19,wgtp20,wgtp21,wgtp22,wgtp23,wgtp24,wgtp25,wgtp26,wgtp27,wgtp28,wgtp29,wgtp30,wgtp31,wgtp32,wgtp33,wgtp34,wgtp35,wgtp36,wgtp37,wgtp38,wgtp39,wgtp40,wgtp41,wgtp42,wgtp43,wgtp44,wgtp45,wgtp46,wgtp47,wgtp48,wgtp49,wgtp50,wgtp51,wgtp52,wgtp53,wgtp54,wgtp55,wgtp56,wgtp57,wgtp58,wgtp59,wgtp60,wgtp61,wgtp62,wgtp63,wgtp64,wgtp65,wgtp66,wgtp67,wgtp68,wgtp69,wgtp70,wgtp71,wgtp72,wgtp73,wgtp74,wgtp75,wgtp76,wgtp77,wgtp78,wgtp79,wgtp80,hinc_adj
2008000469249,H,5,701,3,12,1044592,1063801,36,3,1,1,,5,02,2,0000,400,2,0002,010,3,09700,,2,00500,1,1,9,,,,1,1,,24,2,2000,9,2,000538000,1,,,2,1,538000,0,1,1,1,1,1,3,01,03,0,0,01,004,0,1,0,1,0,0,2,01885,3,0,1,68,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,54,42,63,31,36,67,42,55,10,12,34,31,33,53,30,10,33,11,38,64,12,33,17,31,36,11,31,9,55,61,35,34,38,10,44,56,46,65,35,53,13,36,10,37,34,10,26,12,59,63,47,36,38,9,30,55,32,70,30,11,57,39,57,32,44,60,37,56,12,11,41,40,39,61,33,11,38,12,34,572324.95566774246000
2008000441907,H,5,702,3,12,1044592,1063801,65,3,1,2,1,4,02,2,0000,380,2,0002,003,3,00930,,1,01600,1,1,8,,,00330,1,1,,20,4,0600,4,1,000191000,2,,,1,1,191000,0,2,2,2,1,1,6,01,03,0,0,01,015,0,1,0,1,1,0,2,02360,2,0,1,44,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,97,18,57,64,113,23,61,77,21,76,61,22,75,69,62,20,102,106,97,60,93,21,65,63,105,19,64,60,21,56,63,21,78,64,60,20,100,98,110,54,21,95,76,55,23,113,60,63,94,63,60,109,72,56,63,117,22,18,19,65,23,107,57,62,20,105,72,75,95,52,68,126,62,60,68,101,18,22,21,62,203185.99727237697000
2009000358913,H,5,701,3,12,1048571,1048026,13,2,1,2,1,4,02,2,0000,300,2,0002,003,3,00000,,2,00580,2,1,8,,,,1,1,,22,2,0002,5,2,000181900,4,,,1,1,181900,0,4,4,4,1,1,4,00,02,0,0,00,008,0,1,0,0,0,0,1,01205,3,0,1,51,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,4,4,12,25,13,4,13,12,4,12,25,21,22,15,14,13,12,20,12,3,5,3,15,24,13,3,13,13,4,15,21,21,21,12,15,13,15,5,16,24,18,23,14,3,12,24,13,14,22,14,3,4,4,15,13,13,15,4,14,22,20,26,12,3,13,22,16,14,23,13,4,4,4,12,11,13,12,22,190635.96084257916000
2010001179377,H,5,702,3,12,1031543,1039407,11,2,1,1,,3,02,2,0000,380,2,0002,002,1,01200,,,,,3,4,,,,1,2,,10,1,0570,6,4,000024000,4,,,1,1,24000,0,4,4,4,1,1,7,00,02,0,0,00,027,0,1,0,0,2,2,1,00549,,0,1,07,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,15,4,5,13,14,11,21,11,4,9,3,3,22,12,18,10,8,19,4,14,4,15,25,11,13,9,3,12,15,12,24,11,3,7,4,15,11,10,4,11,2,21,17,10,11,12,4,12,20,10,15,22,4,10,4,10,11,19,16,14,19,3,4,16,11,8,14,13,4,12,5,2,14,12,20,12,11,10,24945.77453354304000
2008001068875,H,5,702,3,12,1044592,1063801,11,4,1,1,,3,02,2,0000,250,2,0002,030,3,00600,,1,01500,1,1,5,,,,1,1,,18,2,0680,2,2,000082100,2,,,1,1,82100,0,2,2,2,1,1,3,02,04,0,0,02,027,0,1,0,1,0,0,1,01837,3,0,1,40,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,11,22,11,10,13,3,10,3,11,11,3,10,22,3,3,20,12,4,13,4,9,4,14,10,10,17,10,20,11,12,17,12,4,20,18,4,12,20,11,20,11,17,11,11,12,3,10,3,12,11,3,11,20,3,4,18,11,4,12,2,12,3,11,13,9,22,12,21,13,12,20,10,3,20,18,4,11,18,87338.06479613690700
2011000462590,H,5,701,3,12,1000000,1018237,34,3,1,1,,4,02,2,0000,300,2,0002,003,3,02600,,2,05100,1,1,9,,,,1,1,,24,2,0960,1,2,000052000,2,,,1,1,52000,0,2,2,2,1,1,3,01,03,0,0,01,101,0,1,0,1,0,0,2,05697,3,0,1,68,1,7,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,36,29,49,33,30,58,61,56,59,34,63,41,60,34,33,32,32,56,9,13,38,30,11,39,37,9,11,9,8,31,10,42,11,32,35,34,31,9,63,59,39,34,52,30,32,56,57,50,49,31,55,34,48,35,35,33,38,60,10,10,33,35,11,33,33,11,11,10,9,38,10,39,9,30,36,38,38,9,49,52948.3240000
2011000948673,H,5,701,3,12,1000000,1018237,12,2,1,,,2,09,,0000,060,2,0002,003,3,,,,,,,5,2,00490,,1,3,,,2,0800,6,,,,0617,032,4,7,23000,0,4,4,4,1,1,2,00,,0,1,00,,0,1,0,0,0,0,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,21,15,24,10,12,4,13,4,12,3,12,12,22,12,14,21,3,3,22,11,13,21,12,3,19,14,19,11,4,12,4,23,12,3,3,14,13,15,13,20,23,12,18,11,12,3,12,4,13,4,14,13,17,11,13,21,4,4,22,12,14,22,13,3,22,15,24,11,3,14,2,19,13,3,4,12,12,12,11,23419.4510000
2009000300213,H,5,701,3,12,1048571,1048026,8,3,1,1,,3,02,2,0000,200,2,0002,050,3,01500,,1,01100,1,1,6,,,,1,1,,15,2,0240,4,1,000067000,1,,,1,1,67000,0,1,1,1,1,1,3,01,03,0,0,01,025,0,1,0,1,0,0,1,01370,3,0,1,27,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,8,2,16,3,3,8,9,16,17,2,8,9,10,3,8,9,9,3,3,9,9,16,2,15,16,9,11,3,2,16,9,9,8,15,8,9,8,17,13,10,8,2,14,2,2,7,9,14,18,2,9,9,8,2,9,9,8,3,2,9,8,17,3,13,17,10,8,3,3,17,10,10,8,14,8,9,9,13,70217.75358137880000
2009000755589,H,5,702,3,12,1048571,1048026,15,1,1,2,1,2,01,2,0000,040,2,0002,030,2,00000,00000,,,,3,3,,,,1,2,,02,1,0002,4,,,,,,1,4,14000,0,4,4,4,1,1,5,00,,0,0,00,006,0,1,0,0,0,0,1,00070,,0,0,01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,30,29,4,14,14,5,14,4,13,18,16,30,16,31,19,23,27,26,13,21,6,5,24,17,21,24,13,22,12,15,16,8,17,6,16,14,5,22,17,24,4,6,29,17,15,23,17,36,13,21,15,5,13,6,19,12,8,5,14,4,22,19,4,15,21,5,18,5,22,19,13,17,13,28,19,16,26,5,14672.36641998960000
2011001215183,H,5,701,3,12,1000000,1018237,8,1,1,1,,2,01,2,0000,070,2,0002,003,3,01100,00000,1,00250,2,1,3,,,,1,1,,10,1,0120,3,,,,,,1,6,66000,0,4,4,4,1,1,5,00,,0,0,00,007,0,1,0,0,0,0,2,00380,3,0,0,14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,11,8,7,7,2,9,2,8,7,3,8,14,3,2,11,8,7,12,2,7,2,7,7,7,13,7,13,6,9,15,7,2,12,12,2,8,8,3,2,7,2,9,8,7,11,7,12,8,8,13,7,3,12,14,2,7,8,2,14,7,13,7,7,7,3,7,2,8,9,3,6,12,2,2,15,10,7,13,13,67203.6420000
2010001257834,H,5,702,3,12,1031543,1039407,5,4,1,1,,3,02,2,0000,260,2,0002,003,3,01500,,1,01400,1,1,4,,,,1,1,,16,1,0600,1,7,000028000,3,,,1,3,28000,0,1,1,1,1,1,3,03,04,0,0,03,073,0,1,0,1,0,0,1,01710,3,0,1,25,1,13,13,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,5,9,5,9,5,6,12,5,3,2,2,7,8,2,5,9,1,5,2,7,6,7,3,5,6,10,11,6,8,3,4,10,12,1,5,8,1,5,12,6,7,1,3,5,8,7,2,9,8,12,12,1,2,5,4,2,7,5,8,4,6,3,6,7,6,9,3,5,4,8,7,1,1,12,6,2,14,4,29103.40362246688000
2011000029089,H,5,702,3,12,1000000,1018237,19,2,1,,,1,08,,0300,060,2,0002,003,3,00440,,,,,3,3,,,,1,2,,04,1,0310,5,8,000077300,4,,,3,3,77300,0,4,4,4,1,1,4,00,02,0,0,00,007,0,1,0,0,1,1,2,00461,,0,0,11,1,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,22,31,6,24,20,30,19,34,25,7,6,23,20,16,22,30,5,18,31,16,19,6,29,15,17,6,17,7,7,33,29,19,18,21,21,7,31,21,38,16,18,6,31,26,16,8,14,7,6,34,31,21,16,21,19,6,29,21,8,24,19,22,10,16,18,25,23,27,27,8,5,23,21,16,20,43,7,17,9,78709.7201000
2009000392900,H,5,701,3,12,1048571,1048026,42,2,1,,,2,05,,0000,130,2,0002,003,3,,,,,,,5,2,00630,,1,3,,,2,0360,6,,,,0790,036,3,5,26000,0,4,4,4,1,1,1,00,,0,1,00,,0,1,0,0,0,0,2,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,60,39,44,45,74,44,63,13,44,14,43,42,44,13,11,61,34,12,41,74,37,77,64,12,39,13,41,41,12,39,12,72,64,47,48,49,12,51,10,39,12,45,41,46,16,42,12,77,45,70,43,37,40,62,67,11,35,76,48,13,41,13,12,71,41,73,44,37,63,38,70,14,11,42,38,45,71,36,57,27248.68049426640000
2007000771602,H,5,701,3,12,1084729,1102938,16,4,1,1,,3,02,2,0000,360,2,0002,003,3,00700,,1,00790,1,1,7,,,,1,1,,14,3,0840,5,1,000077000,2,,,1,1,77000,0,2,2,2,1,1,5,02,04,0,0,02,019,0,1,0,1,0,0,1,01220,3,0,1,11,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,17,14,5,14,5,27,23,15,19,13,6,15,21,15,18,26,16,5,15,6,16,18,6,18,6,21,28,16,19,16,4,14,28,15,27,27,14,5,20,4,12,17,4,14,4,23,25,19,14,17,4,13,35,12,23,32,15,5,16,4,17,17,4,17,4,26,28,18,17,17,4,15,25,14,21,21,14,84926.25731822694000
2009000865683,H,5,701,3,12,1048571,1048026,7,3,1,1,,4,01,2,0000,300,2,0300,003,3,00740,00580,2,00540,2,1,9,,,,1,1,,12,4,0240,3,1,000056000,4,,,1,1,56000,0,4,4,4,1,1,5,00,03,0,0,00,022,0,1,0,0,0,0,1,01024,3,0,0,09,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,3,12,13,2,8,14,2,2,7,7,14,7,7,6,8,12,7,7,8,2,3,15,11,2,6,11,2,1,8,6,14,11,7,9,8,11,7,8,7,2,3,12,14,2,7,11,3,2,5,8,16,7,8,9,7,10,8,9,7,2,2,9,16,2,6,11,2,3,6,10,14,6,7,8,9,12,7,7,58689.46567995840000
2008001189051,H,5,701,3,12,1044592,1063801,13,3,1,2,1,5,02,2,0000,300,2,0002,003,3,,,,,,,6,2,00600,,1,3,,,1,0030,7,1,000056500,1,0903,019,1,1,56500,0,1,1,1,1,1,5,01,03,0,0,01,,0,1,0,1,0,0,1,,,1,0,,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,24,20,20,14,4,14,20,12,13,23,14,4,4,4,13,15,14,24,16,17,4,3,5,12,24,12,4,13,14,4,11,25,24,25,13,13,15,4,15,16,26,25,21,13,4,12,20,15,12,25,12,4,4,4,14,14,13,22,14,12,3,3,4,14,23,15,3,15,12,4,14,22,23,21,12,13,13,4,60104.75835544135500
2009000209806,H,5,702,3,12,1048571,1048026,15,1,1,1,,3,02,2,0000,130,2,0002,020,2,00600,,2,00700,1,1,5,,,,1,1,,13,1,0150,4,,,,,,1,4,39000,0,4,4,4,1,1,6,00,,0,0,00,028,0,1,0,0,0,0,1,00913,3,0,1,11,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,15,5,25,5,5,15,16,27,26,5,15,15,15,5,16,16,16,4,4,15,17,26,4,22,24,15,16,4,5,22,15,16,13,23,20,13,16,5,5,15,16,28,4,26,28,15,12,4,4,25,16,12,14,28,15,15,16,27,24,13,16,5,26,5,4,14,18,24,25,5,15,13,15,4,15,16,14,24,40873.02074139960000
2010001285071,H,5,701,3,12,1031543,1039407,13,3,1,1,,3,02,2,0000,250,2,0002,003,3,00900,,1,00700,1,1,6,,,,1,1,,16,3,0950,5,1,000088960,2,,,1,1,88960,0,2,2,2,1,1,5,01,03,0,0,01,014,0,1,0,1,0,0,1,01029,3,0,1,19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,10,3,13,4,19,19,14,14,12,4,12,19,13,27,24,3,15,12,4,15,13,5,13,3,23,19,15,17,13,4,12,18,11,22,24,5,16,10,4,12,12,3,13,4,22,19,14,16,12,4,14,17,15,25,25,5,12,13,3,14,12,4,15,3,20,20,15,14,12,4,12,19,14,25,21,4,13,13,92465.67093766620160
2010000047625,H,5,702,3,12,1031543,1039407,27,4,1,1,,4,01,2,0000,480,2,0002,003,3,00000,00000,1,01000,1,1,8,,,,1,1,,11,1,0600,1,8,000000770,3,,,1,3,770,0,3,3,3,1,1,4,03,04,0,0,03,101,0,1,0,1,0,0,2,01530,3,0,0,14,0,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,7,46,31,30,8,41,30,26,46,28,25,43,25,27,24,41,10,8,29,46,42,8,20,25,54,8,23,23,7,25,22,8,31,27,25,8,48,40,33,32,44,7,28,26,38,10,24,24,8,24,28,8,29,30,31,7,46,53,24,7,8,39,26,29,7,45,22,30,50,29,26,49,27,23,29,45,9,10,29,800.34359961783920
2008001033869,H,5,702,3,12,1044592,1063801,9,1,1,1,,2,02,2,0000,120,2,0002,003,3,00000,,,,,3,5,,,,1,2,,08,2,0360,8,,,,,,1,6,11800,0,4,4,4,1,1,4,00,,0,0,00,021,0,1,0,0,1,1,2,00208,,0,1,16,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,3,14,7,10,2,9,4,3,19,12,10,10,12,10,2,16,11,9,3,9,9,4,10,6,13,8,18,17,3,4,9,10,8,10,11,2,20,7,14,8,3,16,10,9,2,8,5,2,14,15,7,8,12,9,2,12,11,9,3,7,15,3,10,10,15,8,9,22,3,3,8,8,8,6,12,4,12,12,17,12552.85218750810600
2010001290655,H,5,701,3,12,1031543,1039407,12,1,1,1,,2,03,2,0000,200,2,0002,003,3,00450,,1,00840,1,1,3,,,,1,1,,15,1,0080,1,,,,,,1,6,36300,0,4,4,4,1,1,1,00,,0,0,00,035,0,1,0,0,1,1,1,01047,3,0,1,32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,4,22,18,4,12,13,4,16,4,12,11,12,16,11,25,14,12,24,19,10,21,3,3,20,14,12,25,9,15,13,10,11,4,9,5,14,9,3,4,12,3,17,18,2,13,10,4,11,4,12,12,10,21,12,22,12,14,24,20,11,21,4,3,19,14,12,25,12,26,11,10,10,4,12,3,14,11,4,3,37730.48398198384800
2011001365392,H,5,701,3,12,1000000,1018237,7,1,1,,,1,09,,0000,050,2,0002,003,3,,,,,,,3,2,00120,,1,3,,,0,0010,6,,,,0171,048,1,4,4320,0,4,4,4,1,1,5,00,,0,0,00,,0,1,0,0,1,1,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,2,10,6,2,3,7,11,5,8,9,8,5,2,7,8,11,3,6,12,7,17,2,9,11,10,5,6,5,5,7,2,7,7,2,6,2,12,7,3,9,3,12,6,2,1,6,5,6,6,6,12,7,2,16,5,6,2,6,7,5,8,1,5,10,12,8,8,8,8,6,1,6,10,2,6,3,10,4398.7838400
2007001005670,H,5,702,3,12,1084729,1102938,15,1,1,1,,3,02,2,0000,160,2,0002,100,3,00600,,1,00460,1,1,6,,,,1,1,,15,1,0240,3,,,,,,4,6,54480,0,4,4,4,1,1,5,00,,0,0,00,016,0,1,0,0,0,0,1,00740,3,0,1,27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,12,4,6,28,34,18,20,14,15,6,31,16,17,16,5,23,15,3,15,29,14,32,21,3,5,19,15,21,14,29,4,14,15,12,17,5,18,5,14,32,14,25,27,6,4,18,14,14,20,28,3,14,14,15,23,5,13,25,15,5,19,5,3,28,27,14,21,14,17,7,29,18,21,14,5,28,13,18,60088.08439866238560
2010000405021,H,5,701,3,12,1031543,1039407,16,2,1,1,,3,02,2,0000,220,2,0200,003,3,,,,,,,4,2,00930,,1,3,,,2,0002,4,1,000082900,4,1167,017,1,1,82900,0,4,4,4,1,1,4,00,02,0,0,00,,0,1,0,0,0,0,1,,,1,0,,2,4,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,17,31,22,17,4,34,3,17,14,14,16,15,14,26,4,18,13,5,5,14,34,17,18,26,17,17,15,34,6,5,6,6,23,18,14,5,28,21,17,25,18,29,23,17,5,29,4,15,16,14,17,16,14,26,4,20,17,5,4,17,29,19,18,25,18,16,17,31,5,5,4,4,25,17,15,5,29,18,16,27,86166.86286794658400
2007000279565,H,5,702,3,12,1084729,1102938,11,2,1,2,1,3,02,2,0000,150,2,0002,003,3,00000,,,,,3,6,,,,1,2,,08,2,0002,6,3,000029000,4,,,1,1,29000,0,4,4,4,1,1,6,00,02,0,0,00,007,0,1,0,0,0,0,1,00162,,0,1,04,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,10,3,10,12,11,18,11,13,4,19,3,3,10,12,20,18,3,12,23,10,10,3,11,12,11,24,10,10,3,17,3,3,10,10,16,20,3,10,3,10,11,19,12,10,11,3,11,10,19,3,18,17,12,12,3,4,18,10,3,12,9,20,12,12,10,2,13,10,19,3,17,19,12,13,4,3,22,12,18,31985.21379517638000
2010000771910,H,5,701,3,12,1031543,1039407,17,3,1,1,,3,02,2,0000,270,2,0002,002,3,00900,,,,,3,5,,,,1,2,,14,2,0002,3,1,000100400,2,,,1,1,100400,0,2,4,2,1,1,5,00,03,0,0,01,005,0,1,0,1,0,0,1,00445,,0,1,24,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,6,27,21,18,7,4,5,17,19,28,5,15,31,18,18,19,19,28,21,17,19,16,5,26,15,14,15,5,25,18,19,5,15,5,4,29,29,15,5,6,25,5,16,21,27,28,36,18,17,6,31,19,5,18,18,15,13,5,14,15,16,16,22,6,18,18,17,29,4,19,23,26,18,29,35,6,6,21,104356.49013198838400
2011001178967,H,5,702,3,12,1000000,1018237,6,1,1,2,1,2,02,2,0000,130,1,0002,030,2,00000,,,,,3,5,,,,1,2,,04,1,0002,6,,,,,,1,6,25500,0,4,4,4,1,1,7,00,,0,0,00,008,0,1,0,0,1,1,1,00160,,0,1,01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,10,9,12,1,8,7,11,2,7,5,2,6,6,2,5,7,6,9,1,10,8,10,13,2,5,5,12,2,7,6,1,6,6,1,7,7,7,7,2,11,10,12,11,1,5,6,13,2,7,5,1,5,6,1,7,8,6,10,2,11,8,6,11,3,7,6,11,2,6,7,1,5,8,1,6,9,6,5,25965.0435000
2009000088770,H,5,701,3,12,1048571,1048026,11,1,1,,,1,07,,0000,080,2,0002,030,1,,,,,,,2,2,00370,,1,3,,,1,0340,7,,,,0508,027,1,4,22520,0,4,4,4,1,1,3,00,,0,0,00,,0,1,0,0,0,0,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,11,12,13,3,12,24,11,20,24,3,10,4,11,12,3,11,4,10,2,4,10,9,14,14,11,3,9,3,3,27,11,21,13,8,15,9,23,10,16,14,10,12,8,3,15,19,10,19,29,3,13,3,14,11,3,13,3,15,3,4,12,12,11,19,17,3,11,3,4,13,12,17,9,16,19,10,21,9,23601.54941272612800
2009000802469,H,5,701,3,12,1048571,1048026,21,6,1,1,,4,02,2,0000,280,2,0002,040,3,02700,,1,01300,1,1,9,,,00070,1,1,,18,3,1200,3,2,000103020,3,,,1,1,103020,0,3,3,3,1,1,5,04,06,0,0,04,021,0,1,0,1,0,0,1,01790,2,0,1,27,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,24,23,35,26,36,20,24,20,7,19,6,20,19,6,18,35,7,7,7,6,25,19,7,20,6,26,22,22,31,24,43,19,21,38,19,6,39,38,5,8,21,20,6,20,5,19,22,23,38,22,34,24,23,38,23,6,37,35,34,36,19,22,33,20,38,23,22,21,7,21,5,22,26,7,25,38,6,7,40,107967.65632766632800
2010000698882,H,5,701,3,12,1031543,1039407,11,3,1,1,,3,02,2,0000,320,2,0002,003,3,00000,,2,00690,2,1,6,,,,1,1,,16,3,0360,7,1,000056800,4,,,1,1,56800,0,4,4,4,1,1,6,00,03,0,0,00,023,0,1,0,0,0,0,1,01086,3,0,1,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,4,20,11,10,11,18,10,3,10,16,17,10,11,21,3,10,11,3,3,11,4,16,11,10,10,17,11,3,10,16,16,9,9,17,4,11,8,3,2,10,3,19,10,10,11,18,13,4,10,17,17,11,10,20,3,9,12,4,4,11,3,18,10,10,9,16,11,3,10,18,17,11,10,16,3,9,10,59038.33306271852800
2008000889375,H,5,701,3,12,1044592,1063801,14,2,1,2,1,4,02,2,0000,240,2,0002,050,3,00850,,1,00060,1,1,8,,,,1,1,,20,4,0020,3,1,000093000,4,,,1,1,93000,0,4,4,4,1,1,3,00,02,0,0,00,005,0,1,0,0,1,0,1,00352,3,0,1,62,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,5,4,22,14,4,23,24,14,14,4,11,13,14,12,3,13,15,14,4,4,20,22,4,13,22,4,3,14,15,25,12,13,13,14,23,15,14,13,4,4,23,22,5,12,23,3,4,14,14,21,14,14,12,15,26,12,14,14,25,21,3,4,22,12,3,24,23,14,14,4,14,12,14,14,4,15,12,13,98933.49605408931000
2007000852714,H,5,701,3,12,1084729,1102938,13,1,1,1,,4,02,2,0000,140,2,0002,003,3,,,,,,,7,2,00600,,1,3,,,2,0800,3,,,,0807,019,1,4,50000,0,4,4,4,1,1,1,00,,0,0,00,,0,1,0,0,0,0,2,,,1,0,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,4,3,13,12,15,27,13,4,15,4,4,23,12,20,13,13,22,14,14,5,19,22,13,12,15,4,14,25,11,21,18,4,11,4,12,15,4,13,14,22,3,4,15,10,15,23,12,4,13,3,3,21,14,19,14,15,20,12,13,4,19,21,13,13,15,4,14,20,13,23,23,4,11,3,16,14,4,14,12,55146.92033651100000
2008000961121,H,5,701,3,12,1044592,1063801,12,1,1,1,,3,02,2,0010,290,2,0002,002,3,01000,,2,02100,2,1,4,,,00500,1,1,,22,1,0060,4,,,,,,1,6,53800,0,4,4,4,1,1,5,00,,0,0,00,070,0,1,0,0,0,0,1,03138,2,0,1,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,18,3,11,22,4,3,12,12,20,10,11,11,11,22,12,11,3,14,3,22,19,3,11,19,4,5,12,11,15,11,11,12,11,16,13,12,4,12,21,3,3,22,12,5,14,19,11,10,3,10,13,13,11,3,11,14,17,12,17,4,4,22,12,3,18,19,12,12,5,12,12,13,10,5,10,12,26,14,57232.49556677424600
